,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
14,1,1.7439309317604883,0.6969135334698137,-2.9266297346373307,-2.7108643586988004,-2.6884294414624517,1.6102519505840334,0.48624908093137653,4.414968668467646,1.0499548798963925,-0.9665512152530672,-0.341647382266896,-3.3253608170821463,5.657220425144498,-2.3544880105004,3.1823620825850445,1.9630454417533558,6.314392453810408,-2.761645388833946,-2.5031437360823143,-5.382054901244548
15,1,-0.736342972404565,-0.055893656238322126,-1.1126937073546754,0.5714020853021425,-1.324163761075821,-0.49489262684808044,1.073812165692654,-3.0664110826794477,0.2951672989294126,2.005247834110664,-0.8075351331162043,-1.0456272447929578,1.5871859569044244,-1.318846599781077,1.7707134188512736,-1.7177796846006048,2.8460126741952965,-1.5969219734833024,-0.46956047250015426,-2.5193880788881433
16,0,0.7970189670097696,-0.7806964877957189,-0.034336516056951934,1.0409114423633743,-1.3464730793901385,-1.8349566884276738,-0.594449598563232,-0.413429095227403,-1.6069603919865851,-0.19953441689965357,1.4135653887964008,0.799431365773735,-1.6648208210314595,-2.565338760486465,-0.8586247132442809,0.5592229117641505,-0.16564594279501166,-1.6375987776030552,0.5371172472693778,0.5660412815350193
17,0,0.44881897120158654,-1.0790010730070974,0.39937529167430713,-2.394688281574749,1.989218293438275,0.7951412773152886,-2.002446474791361,1.6893883837116963,1.5946065404636098,2.00974384973899,-0.5137259153490559,-0.9427085131575806,-4.324159574287484,2.2839208920782763,-1.1458662505846045,-1.7295328058392798,-0.5984135699936244,3.0789662783685943,-2.6457948357965804,1.4215765928423008
18,1,-4.052260018593973,-0.32905363323794884,-1.4895612988702565,-0.2567041279775214,-0.006850326075409259,0.7186650523156743,1.1991156974172077,1.2047223898011363,-1.5193950688618618,-1.1293343839435899,-1.812988968665235,-2.6422003665664366,3.3550665297406006,0.7593871272707748,1.0243806519199634,0.4346887817714468,1.4035114519683474,-3.32047610814925,2.6600329366631326,-1.5269846176662123
19,1,-1.2547601182343815,-0.8731559713568193,-2.304247825642551,-0.6729563795504397,-1.2016994726381283,1.822188589842244,1.4036943719077213,1.1827679791470909,-0.08062745620956321,0.960559666464932,-1.7533572718007664,-2.077452436392288,1.4189503530627436,0.6677578416217631,0.0448069839093594,-1.6588820774948365,4.3980418681607105,-0.7361287372061923,0.10854493854320715,-0.09258577559735574
20,0,5.164058605938969,2.9626206377051565,-1.050429344087011,4.4127087097162105,-4.4658304237753175,-2.852373952704373,1.6635564699826426,1.3349527960586702,-3.4467484759688847,6.027243445295172,4.778258398925235,1.2177194826206006,1.0396457529860605,-0.6520089818805254,-2.4624053256291503,0.26537328747142913,3.032010762824775,-4.7917979335040135,1.895267583784154,0.6788341425465355
21,0,-1.8395453056149011,-0.0041387302192474225,0.9394351451187958,-3.8354441278492373,2.1944429686353923,-0.4071564786755184,-3.570949269256224,-1.4254854868483613,-1.555741957638491,1.115489223952499,-0.10601044446122629,2.4092767950164267,-0.688392613202655,2.438908494831512,-1.7361133314654154,-2.0835628613694315,-1.9820721434416126,2.781292227158667,0.6839190099271184,1.030222030152623
22,0,-4.577212431709422,2.0972756052446693,2.646529102441471,-6.467519823484722,3.5233610476724553,0.18318998438562675,-3.0604780080931047,-2.9443228852109753,0.08438352454469655,0.5396374331730969,-3.0587462108465076,2.1534012362720785,-2.7472257132142417,4.323999458009863,0.7738998177816032,-4.813545370148785,0.697466874646038,0.9591290514355104,0.4146213416997104,-0.6361076819545607
23,1,0.9705725882315381,-0.1793039428461486,-2.651829599488748,2.8962339079641772,1.7589624719826802,2.7096226579670093,0.5170902338040633,0.36933976066126417,-0.7074735310104013,-2.5991342806160005,-1.1559847028724555,0.8992655223674165,1.932071759826985,-4.85968598471596,1.220239934106062,1.2944454141796988,-0.782229206218383,0.8605785067810403,-0.9109407601151045,0.7771187498369108
24,0,2.101001146408575,-3.452464059989794,-0.39275720073622555,3.479803627735776,1.093469036095351,-1.7091771857437892,0.39365501509498313,0.2673485413548439,1.494962678038817,-1.5745932867668115,2.0455374117482994,0.06630369090288467,-0.5735105251545318,-1.0532753909832189,-0.7090063386005084,0.49166367384713155,-3.528505281677785,-1.0776927282995876,0.8473724932615232,2.8491457955246093
25,0,0.990814785310422,-0.791581125911488,2.608072670236333,0.1484372388076316,0.8207146464631739,1.620195334303082,-2.6752628355954187,-0.7433646785767848,-1.1095167112043214,-1.310592652384207,-0.1112633389624513,-0.0981331139388664,-0.27524892308315535,0.9331846074480478,0.9694775933116778,-1.5685237771826093,-2.847292139738117,2.293972306803721,0.9833068546332236,2.6765093390588186
26,1,3.6388843671369573,3.1242977046692384,0.5226182277183555,3.4073534683237185,-1.010166733987628,1.606615816540592,-1.714100835969808,-1.2301166609514338,0.47925491341198334,-1.4988884149735349,2.189709663392466,-0.12047552489741024,-1.2707586062804188,-1.6627886823410842,2.690104368835849,-1.226854541648874,-0.11594453486845763,-2.6152090412498565,-1.0610130967558202,0.48454091193273413
27,1,3.463350308708228,1.0199667416708595,-0.755977557085444,-0.7631349803560793,-3.2709057495239193,1.552794091247013,-0.2919902089197457,0.2446010109243195,-0.23586053589898584,0.42552048623140376,-1.55770081935303,-3.487385175024112,5.875850946218169,-1.3539073697800736,1.4620606398047191,0.9746758977067905,6.099845338265194,-1.2222390325589363,0.48931340923514266,-6.293513092657028
28,1,2.930460771207051,1.6136522675013247,1.2123121170655233,1.6637162669258303,-1.6718771889420696,-1.3640423656759932,3.085678669178511,0.7184078850508865,-2.611077244068093,0.7331362756135709,1.2922643599261312,-1.3168722122251333,1.2764221416419892,0.4819256622760891,1.0283818686215962,1.2137679339295333,3.509733775648761,-0.27998540691574064,0.3851242760917206,-2.33758353675707
29,0,-1.7225291146773631,-1.5706772225059786,2.1235034469736913,-1.4658030924097023,0.9693852047123941,0.10325755840704189,-1.9652308924897695,-0.780830388219264,2.301771224002214,-1.3205060986457615,-1.7490001846162215,-1.129182103161335,-0.9911281657549617,4.706262613215624,-0.17953308814475535,-1.531976320542456,1.8407638316759078,1.9292353097017696,0.9916317529332853,0.025213834138307033
30,1,2.8167046840543115,2.710311490636837,0.018944909120453705,3.1300554103774942,-0.48856565509488,1.5559373700779042,0.710254031646204,-2.826261875177403,0.28258281109043826,-0.645522869962685,2.4359393533000038,1.0660500671492774,0.4166731564057012,-1.7693339670988302,0.8646851350062876,-0.33759058012312154,0.3747471588145284,-2.343724695438997,0.5662300756072246,0.4914198077757149
31,0,-0.2213009556632596,0.32901071897080786,1.1303633956872845,-1.395143791035722,-1.8081886267575846,-1.1033039683072208,0.9452177872346698,-0.34567506108831925,1.4848200711084065,-1.1296230695719607,-2.6672156582220286,1.4254541247699444,-1.2423425655113824,4.491966373234411,0.12837356558629168,-3.5249750624755483,0.20627836367367808,1.8137246224921042,-0.10590610149377076,0.9922507289781349
32,1,3.0245470270454002,3.355074412767337,-0.019573343330941836,-0.0377273554807311,-1.778853842692103,1.1014789287724105,2.0069669523848135,0.7024833835806691,0.6846374591757152,1.1439104093470078,1.0138147164452962,0.03594671899704598,3.427049202754938,-3.4353550345459145,0.4957075266730709,1.589477703132664,2.985561325610688,-1.3684435107758972,-0.09150948660366141,-2.9224538092620307
33,1,0.28235480210542085,-1.768569511634579,-2.829105618208118,-3.3264492622251423,-1.930073197371453,1.998045741034077,2.587619444610252,3.5989576780487895,-1.1906107193859,1.14155695057351,-1.3028117929422296,-2.9603045939329955,2.408948410952111,-0.8122073968471971,0.6083737833535918,4.056410728146164,2.2030072121135915,-0.427870996338718,-2.662855332100563,-3.213132854176414
34,0,4.1307113967270706,-1.647526872345994,-1.750262731686276,0.32789492984081137,-1.5957079468021298,-3.1088151227800753,0.09717408786674576,3.117317323710385,-0.06764849365433627,2.0378245651675875,0.8318182792729494,0.660369459040666,3.0178532907620554,-2.2696056116367873,-2.969014125630468,2.6349315090835645,1.0762402728040097,-0.08643205716604899,0.3476700865853515,-2.169559882482085
35,1,-1.4845517670819637,-0.11832609559718975,2.240230397725517,2.917147173719069,0.3921751078064789,1.9073864641975313,3.1795563577526518,-1.4143415469525114,-3.719447324968199,-0.9186475861705039,-0.789187474006241,-0.6873711430876913,-5.369254726561943,4.659791523729739,1.2293843529827544,-3.1602362459721562,-3.060704706649551,2.2936962034101125,0.5836727213076058,6.135547997313145
36,0,-3.516888398979164,-0.18070626420670705,1.4144125043372817,-4.005292403156585,0.30009246925894706,-2.5422098158724036,-2.1157898569666105,1.324827358549787,0.2896970039386304,1.6359725112832375,-2.084439592283897,0.21385466735168845,-0.734754930058136,3.0985518191841956,0.08870906355009409,-0.7215788816511209,-0.5053664429563405,-1.384585421233148,0.5430750250085014,-1.5243360026034543
37,0,-1.9209278820658398,-0.7264763242093614,2.0211231823089193,5.360981466803365,-0.9405254638641342,1.1079779297293395,1.2993837166269835,-2.838521773108615,2.8205306542011677,-3.990151637602515,-0.4951673619886073,-1.31482621888933,-2.2659110003033383,-0.027260373738177416,2.1618344316109246,-1.049406164443004,-3.616472183912666,-0.4507600242891615,1.2027041232442646,3.4223248596410647
38,1,1.0982748804310725,0.8332296165960204,-1.81990544820273,5.56682398368506,0.07886843782096851,-0.332068778281216,0.8836742557624221,-1.9922668775814287,-0.969293795849932,1.7774142347433701,1.8274520633365012,1.051185250460156,2.366060664711159,-4.334215443011494,0.27895448807287837,2.202403847423142,0.06873748115726157,-3.8332337976616846,1.3566460165181835,-0.3250582802375205
39,1,1.030707984296594,-1.3401017885795388,-1.7032646087979144,0.5044754833471864,0.35955813302958833,0.35634715858522087,-2.6681404938629845,-0.927052540731466,1.1660764632776894,-1.0330301142439249,-1.6817295271703518,0.1218189778618936,-1.3362395835711394,-1.2320439154148661,-2.341043842626315,-2.2435952083000372,-1.191393201775113,1.5236795065766868,0.28319645075127714,0.4899359027947559
40,0,-4.677929712779807,0.8068963206901685,-0.36883443550951583,-9.068508651690586,4.549107823077293,-1.7702163425708946,-4.223502412968436,0.392101571531401,1.5018137670989287,0.755890904762869,-2.99123711119871,2.284392371340652,-1.4019410888236765,0.8068038207310425,-2.248290555272898,-1.124647174350526,0.7719761515274546,-1.3432109664137524,0.2562058521816106,-4.055286038375787
41,0,1.1504168862292707,-1.551234326360303,-0.8350942271431302,-1.2693712970880333,0.37533630135071255,-1.1638329102677716,-1.1567751796506365,1.641873746029667,2.5111368895919135,2.0377052103806017,1.1507480771659033,1.9180571691819053,-1.6058852174240668,0.08912198013298414,-1.6644066378080773,0.2518981801186558,-2.04236401949389,3.0670636789149555,-3.103242024898566,1.6533279742546425
42,0,-0.08034233930498219,-1.7891228245047484,-2.359744422710983,0.08670648599417138,0.4769295724579438,-1.2567134722407156,-4.150630058179817,1.4316102787375635,0.47789381594312363,0.2785028006651889,-0.11781517532185584,1.5543540615802935,-3.0851365952174885,2.246583379423461,-0.7335856891303166,0.050864226474459776,-0.8520620251442167,1.8983019899666131,-3.497500174514617,1.0406429367210086
43,0,-2.349955686937598,1.6256462362051884,2.0118978673134906,0.234859650174378,3.1725611655555404,2.4277344829014376,0.715974893699485,-3.408126229683205,1.183452153190245,-2.4811785360938483,-0.25961527798076245,-0.05882625039169545,-0.631576199760529,1.8418392669773098,0.11270228054385448,-1.366678055835818,-5.247315120812414,2.2767798433982267,1.7306811875451351,1.5377432304175995
44,1,-0.22108605978641532,0.03965798191734507,-0.6860342105674476,3.5433043116646625,-1.0144497014456448,-0.17586052349815406,1.9760913991223337,-2.853851638306681,1.4729017995951266,2.832188620689448,1.7367920765488867,-1.9450346315713656,4.183595803583505,-2.800797300872946,1.4406933299376357,2.871089120777754,1.5378864847861606,-4.460506068306188,1.2568168742460986,-3.145773567373985
45,0,-0.34271256907231007,-0.6512359709505935,-1.3977285342848988,2.4989963717558275,-2.0319981336273143,-0.8755036010045103,-4.2808682649855045,-0.7016453770390441,-3.620864963573959,-1.2747135365351323,1.6770150365890817,-0.3793158260801621,-0.9053745380090549,1.4460208072603655,-3.7454856025775833,-1.2136678475758098,-1.297212261544949,-0.8762799257741499,3.6811039881021035,1.9782912807814328
46,0,0.3235289032337959,-0.7167344480391884,0.2806600338915363,-1.6274161575286112,0.8361903819447838,-0.1479128667028698,-3.4540301247898126,0.23096117662637586,2.7035674264123246,0.4548856788269356,0.13896287764017037,-0.7257183385614869,-4.613564036235794,2.204661053751565,-2.1207935918163803,0.13022289964282735,-2.9637007377080145,3.9324949244154404,-2.9644328868490666,-0.27224798088158586
47,0,1.1187467696409925,2.4099234655690225,0.4225408514950572,3.3544323093731596,1.143604668137141,2.1306001478232797,-0.33165299529430503,-1.2812569055069132,0.15956100484907437,-2.089314513242145,1.198747069144156,0.5762456824510239,-0.18499873778876094,2.185197417650198,1.156868181614034,-0.6805516133875457,-1.1872870228742165,1.196050965560259,0.0024135439696681546,1.756216161704699
48,1,-0.33986722835065025,1.8050867122415777,1.025097391260351,1.0484893849263215,0.26418415351942276,2.274493269486338,2.0186027560482933,-0.08631138504923272,0.6381618627900202,-2.259193319520173,-0.030154992178321165,-0.0416880527088814,0.1224094047929217,-1.288515602161175,2.1245998040800895,0.3575330090291892,-0.05490275102072381,2.219436576502019,-1.1989633023248818,0.7892206743601954
49,1,0.9751219706249745,1.4179403704977587,1.947258988454256,1.0859092699628887,-1.4911085734149732,4.952528673802871,-0.9302113753504785,-4.771686884134843,-0.5734034216207295,-2.2148086182376012,-0.644112124440045,1.758876494819293,-3.6853138590314196,3.9840300605848395,-0.674679696495767,-1.1745065832492758,-2.571870008534048,4.55246414675621,-0.3791441236422627,3.9712880575714515
50,0,-2.950915423562467,0.9138572492930287,0.6339395470518248,-4.909039930757031,0.8316600510737988,-0.9454605435125287,-4.125034713260909,1.5412945343349085,2.854812368843218,2.041486626492938,-5.5822651320591214,1.1992754057002342,-1.731917170547546,2.2397562768856045,-2.003047840901971,-2.259755087483989,2.274266195641591,2.227855567476208,-0.4715779863044278,-2.5111950949931803
51,1,-1.3507968158280719,0.37562300989618785,-2.239577669165406,3.333783564001715,1.029936144558369,1.4946419515532274,1.5098179303882533,2.6469671288481575,-0.4541313851572904,-1.0440204662470083,1.172402447175074,-0.6156694986448333,-0.6884849386743175,0.1459098280515024,1.0995796503845054,-1.239815586650665,-1.1029689721655191,0.45632684213688024,-1.149179939477015,3.9812706198535244
52,0,1.6271514763074186,1.324868875222847,1.6317143517567336,2.6290399751273617,1.3022348300925815,-0.6523184429512956,-0.33566953330626104,-2.2034181192139473,0.9086063973232784,-0.9816076582050666,2.9046591345640946,-0.4812913224229848,-0.32669130484565445,1.3763271815759708,0.45742581097269036,-2.5368246212496754,-1.6476932137857891,-0.1236801887562261,1.4592497109809404,1.1528139950793574
53,1,1.4234222400610679,-1.6404874957630204,-1.907650064989371,1.7388826673125726,-0.12876326716147676,1.688472643969784,1.6233732564352752,2.488891397937998,-3.2621462200924207,0.594242181799887,0.19950895055736406,-0.6366757849246727,-0.09809035485813125,-1.4830255608363498,0.7754448121436334,1.0062807911719651,-0.8973619288896382,0.6686534215811525,-1.475733521453317,2.617464422254901
54,0,-2.168118137156756,-2.5109898905785206,0.8302898135417837,-2.6642121214828314,1.456599372466075,-1.2952243909711627,-0.06426315833085171,-0.9951334554619088,-1.4145960671255022,-0.44634703673374804,-3.6455358446479456,-0.23793059068013786,-5.709824927094529,0.9735695090872132,0.13892959856726653,-3.1916990426145517,1.4459558760099294,1.3491592191411692,-0.9412357053191484,0.5409054486213829
55,1,0.20541502602510284,2.235516834648381,-1.1557348133877972,-1.5751907658706885,-1.360092044837896,0.26587414263718195,0.5806113457955708,1.8288823220857577,0.9239786533324292,2.899032308650921,1.3582316457725387,-2.1783146189219225,4.535244224822869,0.06952955277826532,1.0907167932329944,-1.876290841905664,1.0818344886476081,-4.287842517127904,1.048946483825325,-1.9138606832488354
56,1,-0.14564340759234554,-0.2916263046930953,1.4314153299332673,3.5240662219692065,1.3654028285105118,3.5372740967718883,0.7526921322944173,-3.7449402145737727,-1.0007279784617928,-3.415091860365413,-0.6927246050582478,-0.48535055657609016,-0.28809638611388444,-0.9314609316558793,1.2069985341875873,1.171730844203503,-2.5841724578108742,-0.3339375276823994,2.2765146307134603,1.8688665835655491
57,0,1.9021064767095741,1.1955328759890884,2.5611215649727606,5.91259188481662,-1.4785772517480875,2.3800317659311796,3.2083202694492163,-3.549607892058688,-2.5310321951413495,2.433374509333107,1.9255894079289975,-0.1308254166726561,0.7820155388554402,-2.515170267024466,0.4386622042124981,-1.2223352785399373,1.684414405620806,-1.737129245332464,3.961670467298105,4.088652176201334
58,1,3.167833515533439,0.27653364736711783,0.31795075093640623,0.5757326727623187,-0.7051179472437712,-3.4330220267609026,-0.44506308697432245,-0.2261655016532548,1.8935379032861477,1.6442157667947659,1.6481453208721633,-0.6835216940223368,4.062757055517515,0.4691169444595958,-0.4851900391688532,0.3769555741791114,1.5738284667764268,-2.4618719859626426,1.6926962979966393,-4.098124236709323
59,1,1.7043553723831584,-1.5245712652379297,-2.2964914108437195,-1.3742131920468894,-1.2175988414402261,2.626684683644739,1.8285696842510526,3.971801368506133,-0.22408483039791252,1.8261513688821864,-1.767418387222234,-0.9995279915544891,1.9751807930795335,-2.6329533122225364,-0.04233856360441871,2.9269949683960728,0.7515881433930048,-1.1221359137906568,-1.5413218933011892,-0.18556729075855732
60,0,1.6464430063830282,-2.0244891663205995,0.3007550066811499,3.9582955690934964,-0.6376225214605961,-2.1447017999325393,2.9858290532607126,-0.7927401261480383,-2.2174086859605175,0.5497722648267539,4.514072849353187,-0.6699410193855682,-1.1127178802497042,-2.4072753811541516,-2.551726283551067,1.5859133920610111,-2.480686963065949,-2.3931117896731724,3.007728583534665,2.7941464762101766
61,1,0.09821967557450056,4.025601645475356,-2.7998139106000903,-0.34617097042934186,-1.4483616706369555,-1.288027864902026,0.6188810778208002,3.630707283001606,-0.3429424584276119,0.3086157505082764,3.4930087845982873,-2.1481738570776265,5.884985439010051,0.4883636599582787,1.0602938687880468,0.03763059203164192,-0.900547231072925,-3.8451127052975473,0.45425239817069984,-3.4418880097126325
62,1,2.2648133619401105,-1.1769501285077313,-2.390725076703794,4.5541359230287215,0.14727330704937822,1.1499699086538935,-0.006256009839719317,0.26161562748751793,-4.383698783780151,-0.6134903121655662,0.2593861242063536,-0.021231674059043405,-4.798262774310102,-0.5048392410842647,-0.08754524636052209,-2.3789119514095036,-0.4166689735809099,2.0625671432404804,-1.899386307266075,4.480000035123568
63,1,2.187330450402328,-0.7091841470035813,0.052241533221471015,3.941399587275889,1.0908788271206091,3.672778245761499,-0.49266008671947137,-0.6566499025832258,-1.833913315106817,-1.4621761708298047,0.4006292099349491,-0.8831573388964935,-3.3173458521845514,-1.609682840223007,0.16723044198175052,-0.7940208954369041,-2.75603331061578,5.202388106535936,-1.7626693701360705,4.267273041355358
64,1,5.621202990317206,1.9620133605906767,-0.6328898560643724,4.892108837869474,-3.8313040986633227,0.01707963632428791,2.3858899158807,-1.6030962393016823,1.3663597980914004,2.938298873230807,4.213576907006253,0.07430841045252526,5.6050036715504685,-3.4269216626287107,1.2491599366701058,4.418537111519773,1.2406441588341504,-7.194297720536218,1.2741119540693069,-2.577817047734227
65,1,-0.5619031360347578,-0.1667018152254037,-3.9140299443414284,-2.6116112534557754,-2.893295747123264,-0.4693647325975314,0.7002095685869791,3.9178680798359498,1.8303983552165888,1.9227663404821482,0.0019478837851847467,-3.1087750091320365,5.648590240824886,-1.1061118350646717,0.8598126915412945,2.951303309215049,2.1773030543626044,-3.1598887900173667,-1.9313436439573308,-5.503165020711865
66,1,1.3819799497503547,1.0845052080813717,0.7830567924807482,2.5138739457202752,-0.8238021830655563,1.8488040834578554,0.9669810480410523,-1.4257413821902654,-2.66574603910203,1.6937532543949725,-0.11548359063665592,1.0681078694729025,0.6908146302226944,-0.30887234251191026,-0.4291365588418205,1.2849029606700486,0.9156057491604133,2.503702725840328,0.4972559702560232,1.0674083597353734
67,1,-0.6525867999315822,2.0185777661895594,1.0469360060705175,2.093323158105575,-1.1557182503931371,-2.497521156790013,0.7691612758158769,-1.7693473306803154,-1.4731089323098756,-0.7809345453786622,2.3802387028843492,-2.2742618324206285,-2.6757799790337597,1.8031490526108955,0.23410203058413098,0.49570122620272977,-0.24060747352059816,-1.0863147789666991,0.29759402919798617,-2.504967057051197
68,1,2.8114744636149833,2.194173101586425,1.1855820571331317,1.292628084229863,-0.6669904037358648,1.3861282005590845,0.3098191730652008,-0.8641524662471701,-0.7884588113183719,-1.8721322013880546,2.2194666955684172,-1.7595406314020805,-1.6869024816077718,1.4341417550341193,2.1601871707370863,-2.794189191305039,3.860590292378406,-1.997904677054403,0.11344824284933312,0.42956344950218706
69,0,-1.100829074396557,-1.1794747231149982,-1.7219001232989926,-5.920927164832476,0.47414229841025923,0.4582861120565811,-1.6804116835216816,1.5155892125363313,1.0253766251745595,0.5617789829314127,-2.8776963684164625,0.6541897070332313,-0.12716579204102674,0.10669461500342473,-2.1999484015890283,-0.5179127530707028,1.7733944386597806,2.5256467540089687,-1.5924654872444253,-1.9869442715784167
70,0,-2.1186706481160034,-1.9099136244740118,1.709867793371842,-4.842852934697268,2.0206668463136745,1.5383326407002706,-3.826109266057996,1.1845195541774538,-0.3719595780468679,-1.8163437904985713,-3.486716608268023,-1.2420653210370902,-4.077998545970669,3.6587549534419272,-2.3592896163861137,0.24070408689571507,0.7177596358359375,3.2643294771394755,0.36368457901369633,-0.36131856845987365
71,0,-0.296835175568272,1.6075177228215558,1.0581371753024513,-2.1658431154334417,-0.24149785251876393,-0.9611156557117301,-1.7636162742100352,0.4399109408750669,0.5895766703734724,-3.339017233337568,-2.8867163349660294,-0.7146522735539688,-3.282299458929555,1.5825034462953413,0.3458434564724609,-3.157698123946367,1.321794404911288,0.28383618553072193,-0.10673768458699885,-1.9538074391765783
72,1,0.8951736287393893,-3.0259620712190007,1.1361124377286882,2.5376471181067406,-2.171407255336241,1.2939850392955652,-0.08527579394039134,-1.1671679919254305,0.2665095370985806,-3.4600941683990536,-1.638838220000592,-1.00040284878019,0.644910186071953,-0.17358050312608164,0.4808854648993619,0.19801812282079032,-0.07648731156671319,0.6500841380889484,1.903385910783169,1.925262606393149
